item_id,restaurant_id,item_name,category,price
5723,74,Baklava,Mediterranean,382
3319,242,Dim Sum,Chinese,196
1852,321,Cacciucco,Italian,1058
1212,191,Baklava,Desserts,359
1681,376,Quiche Lorraine,French,1333
5516,498,Oatmeal,Healthy,398
5379,317,Kunafa,Middle Eastern,679
852,157,Kunafa,Middle Eastern,1419
8646,278,Chiles Rellenos,Mexican,1359
1321,338,Clam Chowder,American,781
4975,10,Chia Pudding,Healthy,857
9619,243,Shawarma,Middle Eastern,407
6579,239,Brown Rice Bowl,Healthy,583
8663,499,Tarte Tatin,French,563
9679,436,Cupcakes,Desserts,1335
8936,163,Fruit Punch,Beverage,1204
2384,435,Panang Curry,Thai,642
2818,193,Pina Colada,Beverage,1291
736,255,Apple Pie,Desserts,600
4160,394,Corn Dogs,Fast Food,1128
1887,391,Baba Ganoush,Mediterranean,1049
1150,47,Char Siu,Chinese,437
3887,2,Hot Dogs,Fast Food,793
6488,65,Rajma Chawal,Indian,409
2471,80,Kimchi,Korean,523
3478,255,Meatloaf,American,710
7250,85,Mansaf,Middle Eastern,330
3993,228,Hummus,Middle Eastern,964
2466,82,Shrimp Cocktail,Appetiser,731
7132,170,Tacos,Fast Food,1369
1211,428,Sarson Da Saag,Indian,562
919,234,Chow Mein,Chinese,857
8508,480,Massaman Curry,Thai,551
5920,58,Chili Cheese Fries,Fast Food,1070
4292,437,Tamales,Mexican,641
3992,344,Sopes,Mexican,234
6076,49,Hummus,Middle Eastern,1250
2917,418,Soufflé,French,373
1678,396,Grilled Salmon,Healthy,1346
9246,454,Bruschetta,Appetiser,1029
3718,171,Mozzarella Sticks,Appetiser,800
5613,15,Mango Sticky Rice,Thai,1267
7912,70,Kofta,Middle Eastern,1299
1694,167,Jalapeño Poppers,Appetiser,1136
1134,322,Bolognese,Italian,911
9519,352,Fajitas,Mexican,515
7686,171,Focaccia Bread,Italian,505
8592,343,Hummus,Middle Eastern,1128
2191,273,Coffee,Beverage,1252
8259,326,Apple Pie,Desserts,851
7048,341,Yakitori,Japanese,1355
8560,367,Oysters,Seafood,898
2566,245,Pancakes,American,552
1206,141,Philly Cheesesteak,American,219
6625,193,Roast Lamb,Main Course,1182
2642,60,Roasted Cauliflower Steaks,Vegan,1264
7477,56,Massaman Curry,Thai,722
8548,193,Pizza,Fast Food,1491
9828,368,Pani Puri,Indian,246
8383,366,Jerk Chicken,Caribbean,1139
2885,223,Vegan Burger,Vegan,893
847,391,Curry Goat,Caribbean,179
2146,277,Grilled Cheese,Fast Food,546
2873,315,Kimchi Jjigae,Korean,528
4806,285,Steak,Main Course,857
8743,494,Hummus,Middle Eastern,1009
9556,291,Pavlova,Desserts,1323
239,54,Dolma,Mediterranean,985
8760,199,Bulgogi,Korean,772
6217,45,Sliders,Fast Food,1280
549,137,Sweet and Sour Pork,Chinese,811
8500,351,Shawarma,Fast Food,689
7328,129,Osso Buco,Italian,1068
8507,29,Spanakopita,Mediterranean,160
8809,371,Coq au Vin,French,1420
288,69,Tempura,Japanese,558
9618,233,Eclairs,Desserts,1259
418,30,Roti,Caribbean,307
3946,268,Fries,Fast Food,382
4522,115,Sarson Da Saag,Indian,1085
2412,82,Grilled Chicken,Main Course,1072
9090,164,Dolma,Mediterranean,460
5077,476,Churros,Mexican,1277
5775,40,Moussaka,Mediterranean,1267
8748,218,Stuffed Bell Peppers,Main Course,1093
3164,109,Chickpea Salad,Vegan,1408
2587,156,Ackee and Saltfish,Caribbean,1232
4505,434,Macarons,French,698
8606,238,Ackee and Saltfish,Caribbean,933
7314,206,Baguette,French,890
7705,478,Stuffed Bell Peppers,Vegan,1084
8,283,Vada Pav,Indian,1465
3256,341,Lobster Bisque,Seafood,1094
9582,171,Fried Chicken,Fast Food,1498
1114,390,Callaloo,Caribbean,188
8220,473,Chicken and Waffles,American,194
6951,297,Sushi,Japanese,1366
6611,357,Larb,Thai,1399
217,100,Fried Chicken,Fast Food,735
3504,86,Guacamole,Mexican,1432
4712,325,Hot and Sour Soup,Chinese,713
2480,494,Roast Lamb,Main Course,1457
2375,271,Rajma Chawal,Indian,708
5798,193,Fajitas,Mexican,362
2974,475,Curry Goat,Caribbean,1405
7888,31,Osso Buco,Italian,196
6485,204,Meatloaf,American,1063
2907,250,Stuffed Mushrooms,Appetiser,469
8669,64,Baba Ganoush,Middle Eastern,1234
1058,80,Curry Goat,Caribbean,552
8547,28,Labneh,Middle Eastern,1317
7109,140,Macarons,Desserts,479
4887,128,Arancini,Italian,1319
6082,253,Gulab Jamun,Desserts,370
783,208,Roasted Cauliflower Steaks,Vegan,917
3431,14,Vegan Ice Cream,Vegan,1045
5222,85,Kunafa,Middle Eastern,423
1094,343,Iced Tea,Beverage,1152
7898,111,Sangria,Beverage,698
6871,30,Grilled Salmon,Seafood,855
197,89,Tiramisu,Italian,305
875,48,Fried Plantains,Caribbean,1355
9330,30,Pita Bread,Mediterranean,266
8043,275,Chicken and Waffles,American,680
2803,156,Chickpea Salad,Vegan,985
3822,34,Grilled Salmon,Seafood,369
3084,430,Mapo Tofu,Chinese,201
6538,172,Chickpea Salad,Vegan,1133
496,492,Nachos,Appetiser,542
9067,35,Jerk Chicken,Caribbean,1037
7343,290,Duck Confit,French,1085
130,497,Ribs,Main Course,1101
9011,119,Shawarma,Middle Eastern,172
8749,176,Ackee and Saltfish,Caribbean,1161
6585,7,Tofu Stir-fry,Vegan,1243
3153,227,Carrot Cake,Desserts,1405
3128,356,Buffalo Wings,American,870
850,158,Chicken and Waffles,American,1390
4108,97,Milkshake,Beverage,1425
9836,142,Clam Chowder,Seafood,522
8542,294,Carrot Cake,Desserts,495
1573,320,Papaya Salad,Thai,858
7287,453,Minestrone Soup,Italian,1400
894,31,Kale Salad,Healthy,216
2525,349,Elote,Mexican,328
4254,445,Burgers,Main Course,623
2855,268,Tuna Tartare,Seafood,973
5921,100,Chickpea Salad,Vegan,949
7827,335,Paneer Butter Masala,Main Course,939
899,497,Satay Skewers,Thai,153
6018,398,Tiramisu,Desserts,1220
5462,436,Panna Cotta,Italian,595
7915,97,Panna Cotta,Desserts,452
1784,369,Soba Noodles,Japanese,1367
3265,57,Pasta Carbonara,Italian,376
1851,296,Gyros,Mediterranean,1437
8161,322,Moussaka,Mediterranean,1146
765,164,Szechuan Beef,Chinese,1480
3188,94,Masala Dosa,Indian,656
3587,153,Chickpea Salad,Vegan,660
2756,438,Burritos,Mexican,541
8627,13,Pizza,Fast Food,591
1517,245,Larb,Thai,782
5375,468,Sarson Da Saag,Indian,1427
6111,58,Dal Makhani,Indian,1268
3720,9,Coq au Vin,French,1491
8789,385,Satay Skewers,Thai,203
9302,473,Brown Rice Bowl,Healthy,488
3735,449,Curry Goat,Caribbean,1321
340,498,Caprese Salad,Appetiser,396
1202,260,Ceviche,Seafood,1493
6358,65,Sopes,Mexican,1173
2210,332,Chicken Wings,Appetiser,1189
583,21,Eclairs,Desserts,1421
5447,13,Tuna Tartare,Seafood,716
1016,13,Japchae,Korean,981
2870,384,Ackee and Saltfish,Caribbean,1456
4226,323,Vegan Ice Cream,Vegan,799
5881,53,Pad See Ew,Thai,461
1870,122,Lobster Roll,American,573
2350,479,Idli,Indian,375
9636,295,Mozzarella Sticks,Appetiser,1324
735,365,Carrot Cake,Desserts,656
3030,114,Pad See Ew,Thai,1429
5934,47,Caprese Salad,Appetiser,1337
2043,425,Lasagna,Italian,380
35,125,Pad Thai,Thai,189
2706,49,Miso Soup,Japanese,1305
143,200,Rajma Chawal,Indian,682
5678,38,Okonomiyaki,Japanese,357
1598,113,Bulgogi,Korean,1033
9436,458,Croissant,French,221
9907,77,Tuna Tartare,Seafood,163
6365,45,Kabsa,Middle Eastern,256
767,444,Stuffed Bell Peppers,Main Course,682
4989,77,Szechuan Beef,Chinese,683
6896,460,Minestrone Soup,Italian,302
3630,251,Rogan Josh,Indian,1221
689,339,Deviled Eggs,Appetiser,255
4450,493,Satay Skewers,Thai,244
2424,224,Spinach Artichoke Dip,Appetiser,301
5123,338,Kibbeh,Mediterranean,813
48,175,Pita Bread,Mediterranean,1373
8775,56,Zoodle Pasta,Healthy,1492
7553,312,Sliders,Fast Food,1017
8631,357,Croissant,French,636
9101,9,Grilled Salmon,Seafood,1149
3833,470,Coca-Cola,Beverage,1350
5554,145,Chickpea Salad,Vegan,234
8806,397,Quinoa Salad,Healthy,630
1927,304,Oysters,Seafood,1046
7357,402,Vegan Burger,Vegan,437
2836,291,Baba Ganoush,Mediterranean,387
5033,346,Mapo Tofu,Chinese,484
9547,442,Kabsa,Middle Eastern,639
4879,475,Meatloaf,American,729
7158,50,Cheesecake,Desserts,972
9735,328,Arancini,Italian,189
8777,184,Japchae,Korean,1478
7264,314,Spring Rolls,Appetiser,1185
5511,267,Duck Confit,French,924
5067,163,Thai Fried Rice,Thai,371
1145,419,Margherita Pizza,Italian,1397
5513,116,Szechuan Beef,Chinese,1365
4457,79,Mussels in Garlic Butter,Seafood,932
8007,350,Tofu Stir-fry,Vegan,1050
4218,148,Garlic Bread,Appetiser,489
9762,492,Apple Pie,Desserts,1233
7495,343,Coffee,Beverage,1379
6160,262,Kale Salad,Healthy,705
1270,468,Soufflé,French,1290
2125,442,Pita Bread,Mediterranean,1284
8670,119,Ackee and Saltfish,Caribbean,618
8315,77,Tofu Stir-fry,Vegan,1336
5299,314,Panna Cotta,Italian,1270
5565,369,Baba Ganoush,Middle Eastern,993
1640,4,Corn Dogs,Fast Food,1294
6216,446,Shrimp Cocktail,Appetiser,348
3155,436,Tuna Tartare,Seafood,887
1184,401,Chili Cheese Fries,Fast Food,861
1017,405,Cupcakes,Desserts,261
5448,98,Fish & Chips,Main Course,1027
7408,241,Latte,Beverage,330
8856,390,Tacos,Mexican,980
3899,74,Onigiri,Japanese,543
7017,189,Tonkatsu,Japanese,825
3532,477,Szechuan Beef,Chinese,1091
4864,8,Moussaka,Main Course,537
2924,404,Crème Brûlée,French,1123
5835,166,Crispy Calamari,Appetiser,738
1136,403,Carrot Cake,Desserts,1105
4685,360,Kung Pao Chicken,Chinese,521
9273,344,Risotto,Italian,234
6480,455,Eclairs,Desserts,1236
1088,203,Espresso,Beverage,529
8307,388,Sweet and Sour Pork,Chinese,1005
57,125,Stuffed Bell Peppers,Vegan,433
1670,189,Philly Cheesesteak,American,442
3386,453,Curry Goat,Caribbean,674
8023,248,Falafel,Middle Eastern,600
6893,113,Mushroom Risotto,Vegan,495
862,230,Fish & Chips,Main Course,1346
9184,109,Labneh,Middle Eastern,1172
970,54,Dal Makhani,Indian,309
2257,361,Char Siu,Chinese,1467
2541,488,Kimchi,Korean,611
5,158,Bulgogi,Korean,173
9229,211,Coffee,Beverage,1042
4338,155,BBQ Ribs,American,1120
5277,418,Bruschetta,Appetiser,866
7921,243,Crème Brûlée,French,1273
5303,237,Tofu Stir-fry,Vegan,900
5368,475,Focaccia Bread,Italian,997
7430,419,Focaccia Bread,Italian,611
9514,303,Fish & Chips,Main Course,691
7868,122,Mole Poblano,Mexican,843
9917,473,Tacos,Fast Food,978
2243,191,Coq au Vin,French,691
8673,417,Caprese Salad,Italian,201
7312,312,Udon,Japanese,1030
2742,478,Lasagna,Main Course,961
8845,455,Coq au Vin,French,911
6190,165,Burgers,Fast Food,409
77,58,Manchurian,Chinese,1334
4497,83,Bruschetta,Italian,419
1116,421,Espresso,Beverage,762
92,232,Pozole,Mexican,520
3593,491,Clam Chowder,Seafood,826
2406,493,Grilled Chicken,Main Course,1321
9801,249,Hummus with Pita,Appetiser,1248
3139,150,BBQ Chicken,Main Course,1145
4659,45,Tuna Tartare,Seafood,378
1907,254,Okonomiyaki,Japanese,1044
